, Ethyl Acetate,Ethanol,"Propanoic acid, ethyl ester",2-Pentanone,Decane,Methyl Isobutyl Ketone,Amylene hydrate,"Butanoic acid, 2-methyl-, methyl ester",Isobutyl acetate,Methyl isovalerate,1-Propanol,Methyl thiolacetate,"Butanoic acid, 2-methyl-, ethyl ester",2-Hexanone,Ethyl isocyanide,"1-Propanol, 2-methyl-","2-Pentanol, 2-methyl-",2-Pentanol,"1-Butanol, 3-methyl-, acetate",1 - Undecene,1-Butanol,2-Heptanone,Dodecane,"1-Butanol, 3-methyl-", S-Methyl 3-methylbutanethioate,"2-Heptanone, 4,6-dimethyl-"," 3-Buten-1-ol, 3-methyl-","Thiocyanic acid, methyl ester",Acetoin,"1-Pentanol, 2-methyl-","Butanoic acid, 3-methyl-, 2-methylbutyl ester","2-Heptanol, 4-methyl-",2-Nonanone ,Acetic acid,2-Nonanol,Pyrrole,"1H-Pyrrole, 2-methyl-","1-Heptanol, 2,4-dimethyl-,",Propanoic acid,"Propanoic acid, 2-methyl-",1-Octanol,2-Undecanone,"Benzoic acid, methyl ester",Butyrolactone ," Decanoic acid, ethyl ester","Acetic acid, decyl ester",2-Undecanol,"Butanoic acid, 3-methyl-",2-Dodecanone,1-Decanol,2-Tridecanone," Dodecanoic acid, ethyl ester","1,4-Butanediol",Phenylethyl Alcohol,"Acetophenone, 2'-amino-",2-Tridecanol,Tetradecanal,1-Dodecanol,Methyl tetradecanoate, 2-Pentadecanone,"Tetradecanoic acid, ethyl ester",Hexadecanal,n-Tridecan-1-ol,1-Tetradecanol,n-Pentadecanol, 1-Hexadecanol,Indole
58,1077717.0,7443452.0,99116.0,2439108.0,522829.0,218195.56140350876,152483.0,287247.7037037037,0.0,97276.9298245614,0.0,112048.0,713709.4333333333,113513.0,86354.0,392103.0,110047.0,265630.649122807,19126.2,5627687.703703703,3989960.0,252076.0,0.0,7723728.0,334880.3333333333,92508.0,415206.0,58038.22222222222,168148.0,85904.0,103049.88888888889,45394.51851851852,383685.0,2069148.0,628854.074074074,371058.6296296296,333395.74074074073,99866.0,0.0,20034.1,1124989.0,623212.0,324415.0,43750.23333333333,173839.0,101263.0,0.0,2403459.033333333,0.0,2260282.0,303186.0,68203.0,21398.133333333335,202598.0,343307.962962963,0.0,0.0,2533698.0,0.0,68658.0,0.0,400513.0,0.0,979951.0,0.0,650859.0,106378505.0
59,893609.0,6250253.0,83418.0,2314358.0,524002.0,218195.56140350876,135522.0,287247.7037037037,82601.0,97276.9298245614,0.0,88526.0,713709.4333333333,95518.0,67095.0,275232.0,76816.0,265630.649122807,19126.2,5627687.703703703,3174018.0,250529.0,0.0,6210576.0,334880.3333333333,108991.0,407557.0,58038.22222222222,118337.0,106202.0,103049.88888888889,45394.51851851852,394008.0,3316273.0,628854.074074074,371058.6296296296,333395.74074074073,95894.0,0.0,20034.1,1238561.0,712079.0,328561.0,43750.23333333333,161042.0,178266.0,0.0,2403459.033333333,0.0,2407249.0,446725.0,123501.0,21398.133333333335,211215.0,343307.962962963,70060.0,113303.0,3621289.0,144229.0,134147.0,88404.0,652645.0,0.0,1718402.0,0.0,1970524.0,112700686.0
60,809390.0,7626831.0,175461.0,2591269.0,604543.0,218195.56140350876,115800.0,287247.7037037037,69547.0,97276.9298245614,0.0,85508.0,713709.4333333333,103160.0,0.0,189839.0,73358.0,265630.649122807,19126.2,5627687.703703703,3017282.0,348774.0,0.0,5653746.0,334880.3333333333,69789.0,487632.0,58038.22222222222,0.0,121811.0,103049.88888888889,45394.51851851852,420686.0,4930272.0,628854.074074074,371058.6296296296,333395.74074074073,112262.0,122108.0,20034.1,1910713.0,529364.0,470932.0,43750.23333333333,128731.0,125201.0,0.0,2403459.033333333,0.0,4553996.0,357832.0,118849.0,21398.133333333335,386583.0,343307.962962963,91450.0,111256.0,5051317.0,137887.0,179352.0,119785.0,408288.0,0.0,2450605.0,0.0,4268126.0,93089962.0
61,608402.0,3717130.0,0.0,2973792.0,0.0,218195.56140350876,0.0,287247.7037037037,0.0,97276.9298245614,0.0,128022.0,713709.4333333333,140813.0,0.0,139641.0,60794.0,265630.649122807,19126.2,5627687.703703703,3879386.0,646981.0,0.0,8341626.0,334880.3333333333,0.0,476972.0,58038.22222222222,0.0,63082.0,103049.88888888889,45394.51851851852,2271616.0,5518148.0,628854.074074074,371058.6296296296,333395.74074074073,77569.0,0.0,20034.1,799527.0,841414.0,556478.0,43750.23333333333,0.0,0.0,0.0,2403459.033333333,0.0,2479369.0,80690.0,0.0,21398.133333333335,218444.0,343307.962962963,90264.0,0.0,802253.0,0.0,0.0,0.0,0.0,0.0,166612.0,0.0,64116.0,95504755.0
62,947309.0,5157444.0,0.0,2507968.0,0.0,218195.56140350876,204422.0,287247.7037037037,89753.0,97276.9298245614,0.0,90122.0,713709.4333333333,116323.0,105656.0,0.0,138306.0,265630.649122807,19126.2,5627687.703703703,3355434.0,351600.0,0.0,8328364.0,334880.3333333333,79016.0,481816.0,58038.22222222222,0.0,0.0,103049.88888888889,45394.51851851852,1155205.0,7058046.0,628854.074074074,371058.6296296296,333395.74074074073,63099.0,177595.0,20034.1,1545013.0,590411.0,296451.0,43750.23333333333,0.0,164633.0,0.0,2403459.033333333,0.0,5542281.0,348812.0,0.0,21398.133333333335,229405.0,343307.962962963,120597.0,0.0,3764377.0,308213.0,82496.0,0.0,57578.0,0.0,329919.0,0.0,119065.0,111534573.0
63,961495.0,6648458.0,0.0,2460826.0,552271.0,218195.56140350876,140271.0,287247.7037037037,63628.0,97276.9298245614,0.0,131277.0,713709.4333333333,123060.0,68534.0,262306.0,53366.0,265630.649122807,19126.2,5627687.703703703,3614046.0,411137.0,0.0,8357066.0,334880.3333333333,92671.0,446101.0,58038.22222222222,0.0,0.0,103049.88888888889,45394.51851851852,1082152.0,6356903.0,628854.074074074,371058.6296296296,333395.74074074073,121836.0,144705.0,20034.1,1900921.0,673916.0,319697.0,43750.23333333333,344949.0,261433.0,0.0,2403459.033333333,0.0,7740141.0,617095.0,171353.0,21398.133333333335,257087.0,343307.962962963,231601.0,0.0,8126177.0,535396.0,254789.0,66340.0,112673.0,0.0,752512.0,0.0,301336.0,43562718.0
64,155389.0,1010300.0,0.0,3917970.0,735781.0,218195.56140350876,528832.0,287247.7037037037,381024.0,97276.9298245614,1550481.0,82608.0,713709.4333333333,183084.0,53025.0,501035.0,76840.0,265630.649122807,19126.2,5627687.703703703,3569454.0,388765.0,0.0,4505387.0,334880.3333333333,228006.0,180008.0,58038.22222222222,0.0,163793.0,103049.88888888889,45394.51851851852,106588.0,800115.0,628854.074074074,371058.6296296296,333395.74074074073,274686.0,172459.0,20034.1,181784.0,257232.0,254013.0,43750.23333333333,0.0,0.0,0.0,2403459.033333333,70872.0,98723.0,302852.0,0.0,21398.133333333335,122437.0,343307.962962963,62303.0,0.0,723882.0,0.0,59160.0,0.0,0.0,133915.0,152145.0,247622.0,79080.0,64083889.0
65,55674.0,833894.0,0.0,1895126.0,368391.0,218195.56140350876,160664.0,287247.7037037037,158705.0,97276.9298245614,1682575.0,62721.0,713709.4333333333,77576.0,0.0,259701.0,0.0,265630.649122807,19126.2,5627687.703703703,2868248.0,111779.0,0.0,2548897.0,334880.3333333333,0.0,63669.0,58038.22222222222,0.0,66071.0,103049.88888888889,45394.51851851852,81508.0,293287.0,628854.074074074,371058.6296296296,333395.74074074073,132490.0,59778.0,20034.1,299078.0,235580.0,235434.0,43750.23333333333,0.0,0.0,0.0,2403459.033333333,93940.0,489438.0,411519.0,0.0,21398.133333333335,99484.0,343307.962962963,0.0,0.0,1293239.0,0.0,82803.0,0.0,0.0,201090.0,286061.0,303949.0,112422.0,76383368.0
66,206308.0,1059453.0,0.0,199890.0,457109.0,218195.56140350876,365507.0,287247.7037037037,180890.0,97276.9298245614,1821750.0,91226.0,713709.4333333333,146555.0,0.0,555535.0,96188.0,265630.649122807,19126.2,5627687.703703703,3954594.0,169612.0,0.0,3497616.0,334880.3333333333,176833.0,113874.0,58038.22222222222,0.0,118007.0,103049.88888888889,45394.51851851852,85149.0,265880.0,628854.074074074,371058.6296296296,333395.74074074073,206282.0,0.0,20034.1,314410.0,287789.0,323796.0,43750.23333333333,0.0,0.0,0.0,2403459.033333333,103754.0,410418.0,519574.0,0.0,21398.133333333335,136105.0,343307.962962963,96083.0,0.0,1683334.0,0.0,138988.0,0.0,91864.0,314284.0,399067.0,470038.0,136299.0,84586604.0
67,0.0,1038526.0,0.0,0.0,199127.0,218195.56140350876,0.0,287247.7037037037,0.0,97276.9298245614,1417005.0,0.0,713709.4333333333,0.0,0.0,56244.0,0.0,265630.649122807,19126.2,5627687.703703703,1674709.0,64568.0,118318.0,2622897.0,334880.3333333333,0.0,0.0,58038.22222222222,0.0,0.0,103049.88888888889,45394.51851851852,115864.0,1458984.0,628854.074074074,371058.6296296296,333395.74074074073,0.0,159338.0,20034.1,158548.0,343124.0,0.0,43750.23333333333,0.0,0.0,0.0,2403459.033333333,91673.0,148544.0,331798.0,0.0,21398.133333333335,0.0,343307.962962963,0.0,0.0,672139.0,0.0,91058.0,0.0,285335.0,141209.0,448711.0,1389615.0,1477460.0,77981995.0
68,0.0,746145.0,0.0,0.0,0.0,218195.56140350876,0.0,287247.7037037037,0.0,97276.9298245614,843090.0,0.0,713709.4333333333,0.0,0.0,53025.0,0.0,265630.649122807,19126.2,5627687.703703703,1112004.0,71493.0,0.0,2269429.0,334880.3333333333,0.0,0.0,58038.22222222222,0.0,0.0,103049.88888888889,45394.51851851852,78116.0,995169.0,628854.074074074,371058.6296296296,333395.74074074073,0.0,194881.0,20034.1,106502.0,322616.0,0.0,43750.23333333333,0.0,0.0,0.0,2403459.033333333,89486.0,99315.0,559861.0,0.0,21398.133333333335,0.0,343307.962962963,0.0,0.0,1719069.0,0.0,163012.0,0.0,184046.0,206594.0,1084828.0,1869692.0,1251665.0,85548553.0
69,138406.0,0.0,0.0,2601103.0,413560.0,218195.56140350876,369097.0,287247.7037037037,261039.0,97276.9298245614,0.0,0.0,713709.4333333333,137297.0,0.0,435021.0,60756.0,265630.649122807,19126.2,5627687.703703703,1599561.0,291645.0,0.0,3384709.0,334880.3333333333,174979.0,85978.0,58038.22222222222,0.0,83980.0,103049.88888888889,45394.51851851852,330785.0,546566.0,628854.074074074,371058.6296296296,333395.74074074073,187563.0,108434.0,20034.1,90957.0,284966.0,255229.0,43750.23333333333,0.0,0.0,0.0,2403459.033333333,87201.0,136896.0,320352.0,0.0,21398.133333333335,103548.0,343307.962962963,110355.0,0.0,639394.0,73677.0,60053.0,0.0,0.0,208765.0,172360.0,0.0,0.0,72853935.0
70,157208.0,0.0,0.0,2591407.0,258187.0,218195.56140350876,333096.0,287247.7037037037,148155.0,97276.9298245614,0.0,68374.0,713709.4333333333,160630.0,52938.0,444798.0,78297.0,265630.649122807,19126.2,5627687.703703703,1513337.0,244580.0,0.0,3232684.0,334880.3333333333,171949.0,0.0,58038.22222222222,0.0,79508.0,103049.88888888889,45394.51851851852,436384.0,357739.0,628854.074074074,371058.6296296296,333395.74074074073,182250.0,119064.0,20034.1,112115.0,447419.0,305231.0,43750.23333333333,0.0,0.0,0.0,2403459.033333333,159402.0,303533.0,835199.0,0.0,21398.133333333335,172988.0,343307.962962963,194966.0,0.0,1323482.0,299615.0,213434.0,0.0,0.0,448151.0,470892.0,138587.0,70851.0,87016160.0
71,108232.0,0.0,0.0,2278562.0,414624.0,218195.56140350876,324672.0,287247.7037037037,177119.0,97276.9298245614,133992.0,58623.0,713709.4333333333,116084.0,0.0,425365.0,88191.0,265630.649122807,19126.2,5627687.703703703,2244762.0,196334.0,0.0,3357368.0,334880.3333333333,170322.0,0.0,58038.22222222222,0.0,75315.0,103049.88888888889,45394.51851851852,316796.0,177944.0,628854.074074074,371058.6296296296,333395.74074074073,145681.0,57874.07142857143,20034.1,189796.0,281528.0,241323.0,43750.23333333333,0.0,0.0,0.0,2403459.033333333,76070.0,729337.0,395577.0,0.0,21398.133333333335,115781.0,343307.962962963,0.0,0.0,1198793.0,146231.0,94999.0,0.0,0.0,365451.0,312473.0,0.0,0.0,77512251.0
72,0.0,0.0,0.0,0.0,0.0,218195.56140350876,0.0,287247.7037037037,0.0,97276.9298245614,0.0,0.0,713709.4333333333,0.0,0.0,0.0,0.0,265630.649122807,19126.2,5627687.703703703,0.0,94963.0,0.0,1312941.0,334880.3333333333,0.0,0.0,58038.22222222222,0.0,0.0,103049.88888888889,45394.51851851852,376463.0,991493.0,628854.074074074,371058.6296296296,333395.74074074073,0.0,230966.0,20034.1,0.0,326330.0,0.0,43750.23333333333,0.0,0.0,0.0,2403459.033333333,62131.0,60950.0,327139.0,0.0,21398.133333333335,0.0,343307.962962963,103267.0,0.0,581729.0,52637.0,117138.0,0.0,72630.0,183803.0,216519.0,79475.0,51688.0,82768482.0
73,0.0,0.0,0.0,0.0,0.0,218195.56140350876,0.0,287247.7037037037,0.0,97276.9298245614,0.0,0.0,713709.4333333333,0.0,0.0,0.0,0.0,265630.649122807,19126.2,5627687.703703703,516079.0,151307.0,0.0,1084828.0,334880.3333333333,0.0,0.0,58038.22222222222,0.0,0.0,103049.88888888889,45394.51851851852,292752.0,1043984.0,628854.074074074,371058.6296296296,333395.74074074073,0.0,362007.0,20034.1,0.0,331717.0,0.0,43750.23333333333,0.0,0.0,0.0,2403459.033333333,0.0,0.0,171292.0,0.0,21398.133333333335,0.0,343307.962962963,0.0,0.0,242246.0,246354.0,135850.0,0.0,67958.0,107442.0,156417.0,173037.61538461538,1940003.0,61263721.0
74,887825.0,7585417.0,0.0,673781.0,0.0,218195.56140350876,58040.0,287247.7037037037,0.0,97276.9298245614,0.0,77057.0,713709.4333333333,79276.0,0.0,150443.0,0.0,265630.649122807,19126.2,5627687.703703703,285915.0,205972.0,0.0,4976821.0,334880.3333333333,0.0,115357.0,58038.22222222222,78080.0,51263.0,103049.88888888889,45394.51851851852,352856.0,2351610.0,628854.074074074,371058.6296296296,333395.74074074073,127027.0,0.0,20034.1,1131862.0,432151.0,179033.0,43750.23333333333,0.0,0.0,201877.0,2403459.033333333,0.0,0.0,125461.0,0.0,21398.133333333335,185259.0,343307.962962963,0.0,0.0,1734037.0,0.0,0.0,0.0,89948.0,0.0,851004.0,0.0,850885.0,88277609.0
75,670603.0,7461659.0,0.0,592162.0,0.0,218195.56140350876,62292.0,287247.7037037037,0.0,97276.9298245614,0.0,52672.0,713709.4333333333,68747.0,0.0,0.0,125917.0,265630.649122807,19126.2,5627687.703703703,274388.0,185920.0,0.0,5003470.0,334880.3333333333,0.0,78741.0,58038.22222222222,80161.0,56793.0,103049.88888888889,45394.51851851852,248134.0,2007913.0,628854.074074074,371058.6296296296,333395.74074074073,113605.0,0.0,20034.1,1139646.0,292152.0,224753.0,43750.23333333333,0.0,0.0,144622.0,2403459.033333333,0.0,1341923.0,125475.0,0.0,21398.133333333335,220256.0,343307.962962963,0.0,0.0,2010208.0,0.0,0.0,0.0,64680.0,0.0,922978.0,0.0,1183943.0,91230943.0
76,576884.0,2372532.0,0.0,468142.0,0.0,218195.56140350876,0.0,287247.7037037037,0.0,97276.9298245614,152410.0,66285.0,713709.4333333333,0.0,0.0,50584.0,0.0,265630.649122807,19126.2,5627687.703703703,451935.0,111956.0,0.0,2399050.0,334880.3333333333,0.0,55845.0,58038.22222222222,0.0,0.0,103049.88888888889,45394.51851851852,156017.0,641681.0,628854.074074074,371058.6296296296,333395.74074074073,67623.0,0.0,20034.1,547685.0,239981.0,131516.0,43750.23333333333,0.0,0.0,74667.0,2403459.033333333,0.0,752118.0,222277.0,0.0,21398.133333333335,134335.0,343307.962962963,0.0,0.0,2075742.0,0.0,0.0,0.0,54145.0,0.0,593032.0,0.0,382201.0,109912287.0
77,636851.0,5114072.0,0.0,559183.0,0.0,218195.56140350876,0.0,287247.7037037037,0.0,97276.9298245614,171493.0,0.0,713709.4333333333,0.0,0.0,90291.0,0.0,265630.649122807,19126.2,5627687.703703703,632825.0,132704.0,0.0,3934663.0,334880.3333333333,0.0,74957.0,58038.22222222222,525825.0,0.0,103049.88888888889,45394.51851851852,158088.0,2911844.0,628854.074074074,371058.6296296296,333395.74074074073,0.0,0.0,20034.1,851829.0,216947.0,158388.0,43750.23333333333,0.0,0.0,82691.0,2403459.033333333,0.0,1124759.0,89118.0,0.0,21398.133333333335,176598.0,343307.962962963,0.0,0.0,1582441.0,0.0,0.0,0.0,0.0,0.0,450711.0,0.0,390122.0,89285823.0
78,206102.63855421686,7870420.0,0.0,1225829.0,0.0,218195.56140350876,101495.0,287247.7037037037,0.0,97276.9298245614,0.0,0.0,713709.4333333333,0.0,0.0,0.0,0.0,265630.649122807,19126.2,5627687.703703703,220140.0,1022779.0,0.0,2243423.0,334880.3333333333,0.0,0.0,58038.22222222222,0.0,0.0,103049.88888888889,45394.51851851852,75932.0,125680.0,628854.074074074,371058.6296296296,333395.74074074073,0.0,0.0,20034.1,508826.0,152770.0,342571.0,43750.23333333333,52208.0,0.0,0.0,2403459.033333333,0.0,474789.0,222050.0,0.0,21398.133333333335,100430.0,343307.962962963,0.0,0.0,1758353.0,0.0,57182.0,0.0,0.0,0.0,843660.0,0.0,1033300.0,82182776.0
79,119313.0,1364553.0,0.0,169495.0,0.0,218195.56140350876,0.0,287247.7037037037,0.0,97276.9298245614,0.0,0.0,713709.4333333333,0.0,0.0,54155.0,0.0,265630.649122807,19126.2,5627687.703703703,934149.0,151941.0,0.0,1928512.0,334880.3333333333,0.0,0.0,58038.22222222222,0.0,0.0,103049.88888888889,45394.51851851852,985092.0,2373104.0,628854.074074074,371058.6296296296,333395.74074074073,0.0,0.0,20034.1,265324.0,156741.0,82607.0,43750.23333333333,0.0,0.0,119773.0,2403459.033333333,0.0,410056.0,0.0,0.0,21398.133333333335,76521.0,343307.962962963,0.0,0.0,289615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60325589.0
80,128397.0,1451138.0,0.0,359499.0,0.0,218195.56140350876,0.0,287247.7037037037,0.0,97276.9298245614,0.0,0.0,713709.4333333333,0.0,0.0,54486.0,0.0,265630.649122807,19126.2,5627687.703703703,526119.0,185916.0,0.0,2047003.0,334880.3333333333,0.0,0.0,58038.22222222222,0.0,0.0,103049.88888888889,45394.51851851852,617890.0,2282520.0,628854.074074074,371058.6296296296,333395.74074074073,0.0,0.0,20034.1,558260.0,299459.0,130593.0,43750.23333333333,0.0,0.0,235221.0,2403459.033333333,0.0,1118337.0,67510.0,0.0,21398.133333333335,125495.0,343307.962962963,52814.0,0.0,749942.0,0.0,0.0,0.0,0.0,0.0,78672.0,0.0,0.0,107880324.0
81,309004.0,5650813.0,0.0,875905.0,0.0,218195.56140350876,109170.0,287247.7037037037,0.0,97276.9298245614,310852.0,0.0,713709.4333333333,97651.0,0.0,180005.0,62168.0,265630.649122807,19126.2,5627687.703703703,809747.0,352271.0,0.0,6497830.0,334880.3333333333,0.0,92340.0,58038.22222222222,52741.0,58804.0,103049.88888888889,45394.51851851852,481673.0,8927089.0,628854.074074074,371058.6296296296,333395.74074074073,97887.0,0.0,20034.1,464549.0,362678.0,136519.0,43750.23333333333,0.0,0.0,360779.0,2403459.033333333,0.0,855428.0,69218.0,0.0,21398.133333333335,156776.0,343307.962962963,0.0,0.0,479315.0,0.0,0.0,0.0,0.0,0.0,84426.0,0.0,0.0,72102392.0
82,548442.0,3588158.0,0.0,637563.0,0.0,218195.56140350876,60834.0,287247.7037037037,0.0,97276.9298245614,483269.0,0.0,713709.4333333333,77088.0,0.0,114343.0,0.0,265630.649122807,19126.2,5627687.703703703,705595.0,244700.0,0.0,4141334.0,334880.3333333333,0.0,68147.0,58038.22222222222,85445.0,0.0,103049.88888888889,45394.51851851852,610883.0,6388137.0,628854.074074074,371058.6296296296,333395.74074074073,80664.0,0.0,20034.1,1201031.0,303087.0,162366.0,43750.23333333333,0.0,0.0,253951.0,2403459.033333333,0.0,2405144.0,169862.0,0.0,21398.133333333335,165001.0,343307.962962963,84957.0,0.0,2750809.0,0.0,0.0,0.0,0.0,0.0,146349.0,0.0,0.0,85257546.0
83,339404.0,3962927.0,0.0,2988409.0,348154.0,218195.56140350876,694251.0,287247.7037037037,0.0,97276.9298245614,0.0,0.0,713709.4333333333,150367.0,0.0,479434.0,56195.0,265630.649122807,19126.2,5627687.703703703,336294.0,363923.0,0.0,4078717.0,334880.3333333333,0.0,0.0,58038.22222222222,0.0,0.0,103049.88888888889,45394.51851851852,980973.0,14027578.0,628854.074074074,371058.6296296296,333395.74074074073,0.0,0.0,20034.1,0.0,764794.0,530396.0,43750.23333333333,152418.0,129213.0,376472.0,2403459.033333333,0.0,4098619.0,975303.0,96187.0,21398.133333333335,173580.0,343307.962962963,226100.0,0.0,8172616.0,698476.0,382222.0,0.0,0.0,0.0,635257.0,0.0,482026.0,97156549.0
